distance,cov.min.eval,z_max,motif.max.score,alifold_cov_score,mfe.score,gc.score,motif.sum,group,ID,probability,p.value,read.max.score,read.counts,known,d.val,cov.val,ali.cov.val,z.val,motif.val,read.val,sig.features
0,10,1,0,0,-14.4,33.7209302325581,0,Predicted,GCA_000438825.1_239,0,1,312,2,FALSE,0,0,0,0,0,1,1
0,10,0,0,0,-9.9,40.3225806451613,0,Predicted,GCA_000438825.1_39,0,1,38,2,FALSE,0,0,0,0,0,0,0
0.03391,10,-1.7,0,0.96,-25.94,56.25,0,Predicted,GCA_000438825.1_51,0,0.026,194,4,FALSE,0,0,0,0,0,1,1
0.03391,10,0.1,0,0.89,-6.37,33.3333333333333,0,Predicted,GCA_000438825.1_64,0,1,42,2,FALSE,0,0,0,0,0,0,0
0.000661,10,0,0,0,-23.7,39.0909090909091,0,Predicted,GCA_000497505.1_100,0,1,72,2,FALSE,0,0,0,0,0,0,0
0.000661,10,2.5,0,0,-1.5,41.5094339622642,0,Predicted,GCA_000497505.1_107,0,1,60,2,FALSE,0,0,0,0,0,0,0
0.014004,10,-0.2,0,-0.19,-12.57,37.3134328358209,0,Predicted,GCA_000497505.1_115,0,1,463,9,FALSE,0,0,0,0,0,1,1
0.007305,10,0.2,8.8,-0.11,-21.2,40.9523809523809,8.8,Predicted,GCA_000497505.1_127,0,1,104,2,FALSE,0,0,0,0,1,1,2
0.200864,10,0.8,12.5,-0.77,-3.37,61.9047619047619,126.4,Predicted,GCA_000497505.1_138,0,6.4e-15,2232,18,FALSE,1,0,1,0,1,1,4
0.048712,0.0134613,0.6,0,-0.12,-4.47,61.5384615384615,0,Predicted,GCA_000497505.1_139,0,4.4e-06,1590,16,FALSE,0,1,0,0,0,1,2
0.384432,0.000391396,0.1,15.6,-0.08,-0.55,61.8025751072961,427.4,Predicted,GCA_000497505.1_176,0,2.1e-08,1240,21,FALSE,1,1,0,0,1,1,4
0.000661,10,0.1,0,0,-8.3,31.0344827586207,0,Predicted,GCA_000497505.1_204,0,1,54,2,FALSE,0,0,0,0,0,0,0
0.000661,10,0.7,0,0,-25.4,54.8780487804878,0,Predicted,GCA_000497505.1_262,0,1,342,2,FALSE,0,0,0,0,0,1,1
0.007305,10,-0.4,0,0,-8.7,51.7241379310345,0,Predicted,GCA_000497505.1_295,0,1,122,2,FALSE,0,0,0,0,0,1,1
0.000661,10,0.5,0,0,-6.4,40,0,Predicted,GCA_000497505.1_335,0,1,56,2,FALSE,0,0,0,0,0,0,0
0.007305,10,-0.6,11.5,-0.33,-16.8,30.5084745762712,22.9,Predicted,GCA_000497505.1_353,0,1,84,2,FALSE,0,0,0,0,1,0,1
0.000661,10,-0.6,0,0,-45.1,53.1034482758621,0,Predicted,GCA_000497505.1_354,0,1,66,2,FALSE,0,0,0,0,0,0,0
0.000661,10,0.1,0,0,-6,20.5882352941176,0,Predicted,GCA_000497505.1_390,0,1,255,2,FALSE,0,0,0,0,0,1,1
0.032564,10,0.6,0,-1.04,-24.33,52.6315789473684,0,Predicted,GCA_000497505.1_429,0,0.045,784,3,FALSE,0,0,1,0,0,1,2
0.000661,10,0.1,0,0,-35.8,35.0993377483444,0,Predicted,GCA_000497505.1_71,0,1,74,2,FALSE,0,0,0,0,0,0,0
0.007305,10,-1.6,0,1.23,-15.23,29.7619047619048,0,Predicted,GCA_000497505.1_74,0,1,38,2,FALSE,0,0,0,0,0,0,0
0.013345,10,-0.5,9.3,-8.79,-20.81,46.1873638344227,9.3,Predicted,GCA_000497505.1_85,0,5.7e-15,3403,4,FALSE,0,0,1,0,1,1,3
0.014004,10,-0.1,0,0,-7.1,34.4827586206897,0,Predicted,GCA_000497505.1_99,0,1,278,9,FALSE,0,0,0,0,0,1,1
0,10,0.8,0,0,-21.7,48.1751824817518,0,Predicted,GCA_000661955.1_102,0,1,71,1,FALSE,0,0,0,0,0,0,0
0,10,-0.1,0,0,-32,55.5555555555556,0,Predicted,GCA_000661955.1_140,0,1,57,1,TRUE,0,0,0,0,0,0,0
0,10,1.3,0,0,-60.3,63.2432432432432,0,Predicted,GCA_000661955.1_186,0,1,208,1,FALSE,0,0,0,0,0,1,1
0,10,-2.6,9.9,0,-65.4,64.7887323943662,9.9,Predicted,GCA_000661955.1_2,0,1,141,1,FALSE,0,0,0,0,1,1,2
0,10,-1.5,8.5,0,-38.3,60.9090909090909,8.5,Predicted,GCA_000661955.1_225,0,1,112,1,FALSE,0,0,0,0,1,1,2
0.078816,10,0.1,13.1,-1.71,-10.47,62.0833333333333,32.1,Predicted,GCA_000661955.1_232,0,4.1e-09,1009,3,FALSE,1,0,1,0,1,1,4
0,10,0.5,0,0,-24.9,57.6576576576577,0,Predicted,GCA_000661955.1_236,0,1,781,1,FALSE,0,0,0,0,0,1,1
0.362597,10,-3.6,12.2,-0.22,-12.82,57.8616352201258,92.2,Predicted,GCA_000661955.1_244,0,1.1e-11,450,2,FALSE,1,0,0,1,1,1,4
0,10,0.8,0,0,-23.5,45.2631578947368,0,Predicted,GCA_000661955.1_364,0,1,60,1,FALSE,0,0,0,0,0,0,0
0.285444,10,1.6,12.9,-0.7,-1.89,65.8291457286432,90.7,Predicted,GCA_000661955.1_392,0,0.014,631,2,FALSE,1,0,1,0,1,1,4
0,10,1.1,0,0,-95,57.6388888888889,0,Predicted,GCA_000661955.1_423,0,1,261,1,FALSE,0,0,0,0,0,1,1
0,10,-0.7,0,0,-38.9,63.1067961165049,0,Predicted,GCA_000661955.1_47,0,1,96,1,FALSE,0,0,0,0,0,0,0
0,10,1,0,0,-39.2,59.4202898550725,0,Predicted,GCA_000661955.1_51,0,1,270,1,FALSE,0,0,0,0,0,1,1
0,10,-1.9,10.4,0,-92,64.9746192893401,17.6,Predicted,GCA_000661955.1_61,0,1,210,1,FALSE,0,0,0,0,1,1,2
0,10,0.2,7.9,1,-33.4,52.5,7.9,Predicted,GCA_000661955.1_62,0,1,80,1,FALSE,0,0,0,0,1,0,1
0.025517,10,-0.8,12.1,3.81,-71.47,55.4263565891473,28.1,Predicted,GCA_000661955.1_71,0,5.6e-05,770,3,FALSE,0,0,0,0,1,1,2
0.03391,10,-0.2,0,0.64,-12.04,34.4827586206897,0,Predicted,GCA_000747565.1_1,0,1,639,4,FALSE,0,0,0,0,0,1,1
0.008637,10,-0.7,0,-0.22,-13.9,50,0,Predicted,GCA_000747565.1_106,0,1,816,3,FALSE,0,0,0,0,0,1,1
0.008637,10,1.1,0,1.5,-21.9,59.4936708860759,0,Predicted,GCA_000747565.1_108,0,1,32,2,FALSE,0,0,0,0,0,0,0
0,10,-0.1,0,0,-17,34.0909090909091,0,Predicted,GCA_000747565.1_11,0,1,38,2,FALSE,0,0,0,0,0,0,0
0,10,-1.1,0,0,-12.5,43.2835820895522,0,Predicted,GCA_000747565.1_134,0,1,40,2,FALSE,0,0,0,0,0,0,0
0.008637,10,0.2,0,0.45,-21.8,56.3218390804598,0,Predicted,GCA_000747565.1_137,0,1,461,3,FALSE,0,0,0,0,0,1,1
0,10,-0.5,0,0,-44,38.7096774193548,0,Predicted,GCA_000747565.1_151,0,1,359,2,FALSE,0,0,0,0,0,1,1
0.03391,0.00329908,1.3,0,1.92,-23.02,50.9009009009009,0,Predicted,GCA_000747565.1_152,0,0.00016,186,4,FALSE,0,1,0,0,0,1,2
0.008637,10,-0.2,0,0,-7.4,24.0384615384615,0,Predicted,GCA_000747565.1_153,0,1,340,3,FALSE,0,0,0,0,0,1,1
0.008637,10,-1.7,9.2,-0.87,-25.7,39.8550724637681,18.2,Predicted,GCA_000747565.1_154,0,1,113,3,FALSE,0,0,1,0,1,1,3
0,10,10,0,0,-12.8,52.0833333333333,0,Predicted,GCA_000747565.1_161,0,1,64,2,FALSE,0,0,0,0,0,0,0
0,10,-1.3,11.2,0,-30.9,51.6129032258064,11.2,Predicted,GCA_000747565.1_162,0,1,208,2,FALSE,0,0,0,0,1,1,2
0,10,0.5,0,0,-13.7,61.6666666666667,0,Predicted,GCA_000747565.1_163,0,1,40,2,FALSE,0,0,0,0,0,0,0
0,10,-1.6,0,0,-44,46.5116279069767,0,Predicted,GCA_000747565.1_165,0,1,46,2,FALSE,0,0,0,0,0,0,0
0,10,0.5,0,0,-14.6,55,0,Predicted,GCA_000747565.1_166,0,1,66,2,FALSE,0,0,0,0,0,0,0
0.008637,10,0.7,0,-0.44,-4,47.7272727272727,0,Predicted,GCA_000747565.1_167,0,0.01,619,3,FALSE,0,0,0,0,0,1,1
0.008637,10,-0.1,0,0.33,-13.23,47.6190476190476,0,Predicted,GCA_000747565.1_179,0,1,53,3,FALSE,0,0,0,0,0,0,0
0.008637,10,-0.2,0,1.25,-30.55,48.4375,0,Predicted,GCA_000747565.1_180,0,1,42,2,FALSE,0,0,0,0,0,0,0
0.008637,10,0.6,0,-0.22,-9.4,40.625,0,Predicted,GCA_000747565.1_181,0,1,62,3,FALSE,0,0,0,0,0,0,0
0.008637,10,-1.4,0,0,-16.2,61.8181818181818,0,Predicted,GCA_000747565.1_183,0,1,101,3,FALSE,0,0,0,0,0,1,1
0.008637,10,-0.5,13.2,2.5,-14.55,32.0388349514563,13.2,Predicted,GCA_000747565.1_186,0,1,648,2,FALSE,0,0,0,0,1,1,2
0.008637,10,0.9,0,-0.22,-23.8,49.6815286624204,0,Predicted,GCA_000747565.1_193,0,1,80,3,FALSE,0,0,0,0,0,0,0
0.008637,10,1.5,0,1.01,-7.1,39.2592592592593,0,Predicted,GCA_000747565.1_197,0,1,70,3,FALSE,0,0,0,0,0,0,0
0.008637,10,-0.6,0,0,-5,44.2622950819672,0,Predicted,GCA_000747565.1_198,0,1,46,2,FALSE,0,0,0,0,0,0,0
0.008637,10,0.2,0,1,-23.37,40.7407407407407,0,Predicted,GCA_000747565.1_204,0,1,81,3,FALSE,0,0,0,0,0,0,0
0.008637,10,0.9,0,0,-11.5,49.1803278688525,0,Predicted,GCA_000747565.1_205,0,1,46,2,FALSE,0,0,0,0,0,0,0
0.03391,10,-0.1,0,-1.4,-10.98,52.0833333333333,0,Predicted,GCA_000747565.1_207,0,0.00034,238,4,FALSE,0,0,1,0,0,1,2
0.008637,10,-0.3,0,-0.77,-26.2,52.6666666666667,0,Predicted,GCA_000747565.1_212,0,1,377,3,FALSE,0,0,1,0,0,1,2
0,10,0.3,0,0,-18.8,50,0,Predicted,GCA_000747565.1_216,0,1,68,2,FALSE,0,0,0,0,0,0,0
0,10,0.2,0,0,-19.7,40,0,Predicted,GCA_000747565.1_217,0,1,46,2,FALSE,0,0,0,0,0,0,0
0.028423,10,-0.6,15.1,3.38,-45.67,50.2415458937198,15.1,Predicted,GCA_000747565.1_218,0,0.013,129,4,FALSE,0,0,0,0,1,1,2
0.03391,10,-1.8,0,-1.68,-22.1,43.2835820895522,0,Predicted,GCA_000747565.1_221,0,3e-07,632,4,FALSE,0,0,1,0,0,1,2
0,10,-1.5,0,0,-16.9,37,0,Predicted,GCA_000747565.1_222,0,1,242,2,FALSE,0,0,0,0,0,1,1
0,10,1,0,0,-17,52.0408163265306,0,Predicted,GCA_000747565.1_223,0,1,52,2,FALSE,0,0,0,0,0,0,0
0.008637,10,-0.6,0,0,-26.25,44.7154471544715,0,Predicted,GCA_000747565.1_224,0,1,74,2,FALSE,0,0,0,0,0,0,0
0.008637,10,1.5,0,0.25,-75.45,39.6969696969697,0,Predicted,GCA_000747565.1_226,0,1,268,2,FALSE,0,0,0,0,0,1,1
0.008637,10,-0.8,0,1,-13.2,44.3298969072165,0,Predicted,GCA_000747565.1_247,0,1,300,3,FALSE,0,0,0,0,0,1,1
0,10,0.4,13.5,0,-33,30.2127659574468,13.5,Predicted,GCA_000747565.1_250,0,1,197,2,FALSE,0,0,0,0,1,1,2
0.008637,10,-1.7,0,-0.22,-36.2,44.2176870748299,0,Predicted,GCA_000747565.1_256,0,1,993,3,FALSE,0,0,0,0,0,1,1
0.008637,10,-2.4,0,0,-13.4,46.1538461538462,0,Predicted,GCA_000747565.1_259,0,1,34,2,FALSE,0,0,0,0,0,0,0
0.008637,10,0.6,0,-0.22,-15.9,51.063829787234,0,Predicted,GCA_000747565.1_261,0,1,175,3,FALSE,0,0,0,0,0,1,1
0.008637,10,0.9,0,0.23,-10.7,52.3076923076923,0,Predicted,GCA_000747565.1_279,0,1,83,3,FALSE,0,0,0,0,0,0,0
0.008637,10,0.5,0,-0.25,-13.85,38.28125,0,Predicted,GCA_000747565.1_280,0,1,94,2,FALSE,0,0,0,0,0,0,0
0.047216,10,1.2,0,-0.05,-9,51.8072289156626,0,Predicted,GCA_000747565.1_285,0,0.025,1076,4,FALSE,0,0,0,0,0,1,1
0.008637,10,-0.3,0,0,-11.6,50.9433962264151,0,Predicted,GCA_000747565.1_289,0,1,2919,3,FALSE,0,0,0,0,0,1,1
0.008637,10,-1.2,0,0.11,-35.33,42.9752066115703,0,Predicted,GCA_000747565.1_297,0,1,161,3,FALSE,0,0,0,0,0,1,1
0.047216,10,-0.2,0,0.11,-20.95,48.1818181818182,0,Predicted,GCA_000747565.1_299,0,0.012,1553,4,FALSE,0,0,0,0,0,1,1
0,10,1.7,0,0,-30.1,42.8571428571429,0,Predicted,GCA_000747565.1_337,0,1,161,1,FALSE,0,0,0,0,0,1,1
0.008637,10,0.5,0,0.12,-33.43,62.8787878787879,0,Predicted,GCA_000747565.1_338,0,1,22,1,FALSE,0,0,0,0,0,0,0
0.008637,10,-0.2,0,2.34,-40.03,55.8139534883721,0,Predicted,GCA_000747565.1_40,0,1,60,3,FALSE,0,0,0,0,0,0,0
0.008637,10,-0.9,10.7,0.23,-40.37,39.2670157068063,10.7,Predicted,GCA_000747565.1_48,0,1,213,3,FALSE,0,0,0,0,1,1,2
0.028423,10,0.8,0,1.13,-7.8,34.5454545454545,0,Predicted,GCA_000747565.1_49,0,1,89,4,FALSE,0,0,0,0,0,0,0
0.008637,10,-0.4,0,2,-13.95,22.1238938053097,0,Predicted,GCA_000747565.1_50,0,1,195,3,FALSE,0,0,0,0,0,1,1
0.008637,10,-0.8,0,-0.44,-11.57,38.8059701492537,0,Predicted,GCA_000747565.1_53,0,1,373,3,FALSE,0,0,0,0,0,1,1
0.008637,10,-1.1,0,2.25,-129.15,51.0050251256281,0,Predicted,GCA_000747565.1_6,0,1,116,2,FALSE,0,0,0,0,0,1,1
0.008637,10,-1.2,11.2,1.34,-14.97,38.7096774193548,11.2,Predicted,GCA_000747565.1_66,0,1,54,3,FALSE,0,0,0,0,1,0,1
0.008637,10,0.6,0,1.89,-27.27,41.4965986394558,0,Predicted,GCA_000747565.1_67,0,1,64,3,FALSE,0,0,0,0,0,0,0
0,10,0.7,0,0,-3.8,52.112676056338,0,Predicted,GCA_000747565.1_72,0,1,52,2,FALSE,0,0,0,0,0,0,0
0.008637,10,1,0,0.25,-45.85,46.3157894736842,0,Predicted,GCA_000747565.1_75,0,1,226,2,FALSE,0,0,0,0,0,1,1
0,10,-2.1,0,0,-13.4,42.2222222222222,0,Predicted,GCA_000835925.1_160,0,1,20,1,FALSE,0,0,0,0,0,0,0
0.003968,10,-1.3,0,1.5,-25.67,53.5353535353535,0,Predicted,GCA_000835925.1_163,0,1,29,2,FALSE,0,0,0,0,0,0,0
0,10,-0.4,0,0,-15.3,53.2258064516129,0,Predicted,GCA_000835925.1_164,0,1,63,1,FALSE,0,0,0,0,0,0,0
0.059802,10,-2.1,15.2,0.84,-35.48,66.6666666666667,41.1,Predicted,GCA_000835925.1_165,0,4e-06,29,1,FALSE,1,0,0,0,1,0,2
0,10,-0.4,0,0,-32.2,58,0,Predicted,GCA_000835925.1_166,0,1,21,1,FALSE,0,0,0,0,0,0,0
0.300451,10,-3.1,18.6,-3.21,-29.79,52.2435897435897,1407.2,Predicted,GCA_000835925.1_174,0,0.044,115130,19,TRUE,1,0,1,0,1,1,4
0.075626,10,0.2,0,1.16,-23.52,53.2110091743119,0,Predicted,GCA_000835925.1_183,0,0.014,205,6,FALSE,1,0,0,0,0,1,2
0,10,-0.1,0,0,-9.3,45.7142857142857,0,Predicted,GCA_000835925.1_283,0,1,19,1,FALSE,0,0,0,0,0,0,0
0,10,0.8,8.1,0,-23.2,39.6946564885496,8.1,Predicted,GCA_000835925.1_293,0,1,21,1,FALSE,0,0,0,0,1,0,1
0,10,-1.4,0,0,-31.7,47.7064220183486,0,Predicted,GCA_000964565.1_123,0,1,50,1,FALSE,0,0,0,0,0,0,0
0,10,1.4,0,0.5,-14.25,50,0,Predicted,GCA_000964565.1_151,0,1,74,1,FALSE,0,0,0,0,0,0,0
0.010625,10,0.4,0,-0.25,-15.55,31.7307692307692,0,Predicted,GCA_000964565.1_163,0,1,92,1,FALSE,0,0,0,0,0,0,0
0.010625,10,-1.7,0,0,-22.3,39.3939393939394,0,Predicted,GCA_000964565.1_176,0,1,239,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.1,0,0,-19.2,41.6107382550336,0,Predicted,GCA_000964565.1_194,0,1,134,1,FALSE,0,0,0,0,0,1,1
0.079834,10,-0.6,13.2,-0.66,-6.83,50.2857142857143,25.8,Predicted,GCA_000964565.1_356,0,0.00017,46,1,FALSE,1,0,1,0,1,0,3
0.010625,10,-0.8,0,0.5,-30,50,0,Predicted,GCA_000964565.1_413,0,1,7757,1,FALSE,0,0,0,0,0,1,1
0,10,-0.9,0,0,-28.9,51.219512195122,0,Predicted,GCA_000964565.1_422,0,1,37,1,FALSE,0,0,0,0,0,0,0
0.010625,10,-0.4,0,0,-30.4,33.1521739130435,0,Predicted,GCA_000964565.1_433,0,1,213,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1,10.9,0,-17.75,28.3950617283951,10.9,Predicted,GCA_000964565.1_461,0,1,51,1,FALSE,0,0,0,0,1,0,1
0.010625,10,-2.4,0,0,-18.9,33.3333333333333,0,Predicted,GCA_000964565.1_497,0,1,34,1,FALSE,0,0,0,0,0,0,0
0.010625,10,1.4,0,0.75,-25.75,42.3076923076923,0,Predicted,GCA_000964565.1_509,0,1,44,1,FALSE,0,0,0,0,0,0,0
0.044524,10,0.6,7.5,0.36,-3.26,39.5209580838323,7.5,Predicted,GCA_000964565.1_552,0,4.4e-05,2721,4,FALSE,0,0,0,0,1,1,2
0.010625,10,0.6,0,1,-16.65,28.6666666666667,0,Predicted,GCA_000964565.1_68,0,1,152,1,FALSE,0,0,0,0,0,1,1
0.036041,10,-0.7,17.8,2,-42.4,47.2972972972973,17.8,Predicted,GCA_000964565.1_76,0,3.5e-11,103,2,FALSE,0,0,0,0,1,1,2
0.010625,10,0.5,0,0,-13.5,41.2371134020619,0,Predicted,GCA_000964565.1_82,0,1,1363,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.7,0,0.5,-21.3,48.780487804878,0,Predicted,GCA_000964565.1_92,0,1,63,1,FALSE,0,0,0,0,0,0,0
0.010625,10,-1,0,0.75,-29.55,46.7889908256881,0,Predicted,GCA_000987925.1_104,0,1,7977,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.9,0,1.5,-11.45,25.609756097561,0,Predicted,GCA_000987925.1_114,0,1,230,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.4,0,0.25,-10.3,41.4634146341463,0,Predicted,GCA_000987925.1_116,0,1,250,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.9,8.1,1,-14.4,39.1304347826087,8.1,Predicted,GCA_000987925.1_124,0,1,364,1,FALSE,0,0,0,0,1,1,2
0.010625,10,-0.6,0,0.25,-25.8,38.0952380952381,0,Predicted,GCA_000987925.1_126,0,1,592,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.9,0,0,-23,28.7128712871287,0,Predicted,GCA_000987925.1_141,0,1,365,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.6,0,0.5,-11.8,35.8974358974359,0,Predicted,GCA_000987925.1_142,0,1,431,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.6,0,-0.75,-13.2,36.8421052631579,0,Predicted,GCA_000987925.1_152,0,1,423,1,FALSE,0,0,1,0,0,1,2
0.010625,10,0.5,0,0.25,-10.6,27.5862068965517,0,Predicted,GCA_000987925.1_154,0,1,106,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.3,0,0.5,-14.1,29.0598290598291,0,Predicted,GCA_000987925.1_156,0,1,553,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.1,0,0,-9.7,35.2941176470588,0,Predicted,GCA_000987925.1_157,0,1,187,1,FALSE,0,0,0,0,0,1,1
0.010625,10,1,0,0.5,-10.15,41.3333333333333,0,Predicted,GCA_000987925.1_16,0,1,692,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1.3,0,-0.25,-24.45,36.4341085271318,0,Predicted,GCA_000987925.1_160,0,1,1618,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.2,0,-0.25,-8.4,31.1475409836066,0,Predicted,GCA_000987925.1_162,0,1,405,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1.4,0,0,-12,40.625,0,Predicted,GCA_000987925.1_169,0,1,126,1,FALSE,0,0,0,0,0,1,1
0,10,-1.5,0,0,-36.8,25.3731343283582,0,Predicted,GCA_000987925.1_173,0,1,70,1,FALSE,0,0,0,0,0,0,0
0.010625,10,0.1,0,0,-20.1,40.3669724770642,0,Predicted,GCA_000987925.1_178,0,1,330,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.6,0,-0.25,-16.6,28.9473684210526,0,Predicted,GCA_000987925.1_18,0,1,362,1,FALSE,0,0,0,0,0,1,1
0.010625,10,1.6,0,1.5,-31.65,34.1584158415842,0,Predicted,GCA_000987925.1_181,0,1,399,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.2,0,0.5,-31,43.3566433566434,0,Predicted,GCA_000987925.1_183,0,1,238,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.7,0,2.5,-24.85,39.8230088495575,0,Predicted,GCA_000987925.1_184,0,1,144,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.4,0,0.25,-22.1,40.8333333333333,0,Predicted,GCA_000987925.1_186,0,1,286,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.3,0,1.5,-17.45,36.7924528301887,0,Predicted,GCA_000987925.1_194,0,1,123,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.6,0,0.75,-13.3,23.9130434782609,0,Predicted,GCA_000987925.1_196,0,1,96,1,FALSE,0,0,0,0,0,0,0
0,10,0.7,9.1,0,-18.5,35.4838709677419,9.1,Predicted,GCA_000987925.1_204,0,1,130,1,FALSE,0,0,0,0,1,1,2
0,10,-0.6,0,0,-4.4,39.3939393939394,0,Predicted,GCA_000987925.1_205,0,1,231,1,FALSE,0,0,0,0,0,1,1
0.010625,10,1.5,0,0,-4.5,29.6296296296296,0,Predicted,GCA_000987925.1_213,0,1,460,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.1,0,0,-22.1,48.4210526315789,0,Predicted,GCA_000987925.1_214,0,1,52,1,FALSE,0,0,0,0,0,0,0
0,10,-1,0,0,-41.2,30.6930693069307,0,Predicted,GCA_000987925.1_218,0,1,463,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1.4,0,0.75,-34.1,32.0754716981132,0,Predicted,GCA_000987925.1_221,0,1,152,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0,0,1,-37.5,37.5,0,Predicted,GCA_000987925.1_224,0,1,141,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.8,0,1,-14.45,34.7107438016529,0,Predicted,GCA_000987925.1_225,0,1,1225,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.1,0,0,-33.55,31.4814814814815,0,Predicted,GCA_000987925.1_227,0,1,1193,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1,0,0.5,-30.35,32.2368421052632,0,Predicted,GCA_000987925.1_229,0,1,317,1,FALSE,0,0,0,0,0,1,1
0,10,-1,0,0,-14.5,28.9855072463768,0,Predicted,GCA_000987925.1_232,0,1,105,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.8,0,-0.5,-17.35,36.046511627907,0,Predicted,GCA_000987925.1_233,0,1,439,1,FALSE,0,0,0,0,0,1,1
0,10,0.9,0,0,-11.9,31.5789473684211,0,Predicted,GCA_000987925.1_236,0,1,344,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.2,0,1,-37.95,41.7142857142857,0,Predicted,GCA_000987925.1_24,0,1,514,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.7,0,-1,-23.62,34.8993288590604,0,Predicted,GCA_000987925.1_242,0,1,192,1,FALSE,0,0,1,0,0,1,2
0.010625,10,0.2,0,0.5,-21.75,36,0,Predicted,GCA_000987925.1_243,0,1,235,1,FALSE,0,0,0,0,0,1,1
0.010625,10,2,0,0,-7.9,48.4375,0,Predicted,GCA_000987925.1_244,0,1,157,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1.3,0,1.75,-35.5,28.2926829268293,0,Predicted,GCA_000987925.1_249,0,1,188,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0,0,0,-29,31.4285714285714,0,Predicted,GCA_000987925.1_252,0,1,234,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-0.5,0,0,-15.3,31.1688311688312,0,Predicted,GCA_000987925.1_257,0,1,339,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.2,0,0.5,-22.6,26.0162601626016,0,Predicted,GCA_000987925.1_266,0,1,136,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1.4,8.6,1,-24.65,40.2061855670103,8.6,Predicted,GCA_000987925.1_280,0,1,229,1,FALSE,0,0,0,0,1,1,2
0.010625,10,-1.3,0,0.75,-29,32.8571428571429,0,Predicted,GCA_000987925.1_289,0,1,212,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.8,0,0,-23.6,41.8604651162791,0,Predicted,GCA_000987925.1_295,0,1,419,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.6,0,1,-16.65,32.1678321678322,0,Predicted,GCA_000987925.1_296,0,1,192,1,FALSE,0,0,0,0,0,1,1
0,10,-0.3,0,0,-25.8,32.5443786982249,0,Predicted,GCA_000987925.1_298,0,1,182,1,FALSE,0,0,0,0,0,1,1
0.010625,10,1.4,0,1,-5.9,50.9090909090909,0,Predicted,GCA_000987925.1_302,0,1,553,1,FALSE,0,0,0,0,0,1,1
0.010625,10,1.7,0,0.75,-31.85,38.1642512077295,0,Predicted,GCA_000987925.1_305,0,1,401,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.2,0,1.5,-38.9,37.5,0,Predicted,GCA_000987925.1_312,0,1,623,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.4,0,2,-27.6,30.6878306878307,0,Predicted,GCA_000987925.1_314,0,1,319,1,FALSE,0,0,0,0,0,1,1
0.010625,10,0.6,0,-0.75,-12.75,37.6068376068376,0,Predicted,GCA_000987925.1_315,0,1,218,1,FALSE,0,0,1,0,0,1,2
0,10,-0.3,0,0,-37.2,30.7317073170732,0,Predicted,GCA_000987925.1_318,0,1,67,1,FALSE,0,0,0,0,0,0,0
0.010625,10,0.5,0,0.25,-12.5,31.6326530612245,0,Predicted,GCA_000987925.1_325,0,1,208,1,FALSE,0,0,0,0,0,1,1
0.010625,10,-1.4,12.5,0.5,-33.95,32.8467153284672,22.3,Predicted,GCA_000987925.1_327,0,1,471,1,FALSE,0,0,0,0,1,1,2
0.010625,10,2.1,0,-0.25,-17.2,37.4045801526718,0,Predicted,GCA_000987925.1_332,0,1,78,1,FALSE,0,0,0,0,0,0,0
0.010625,10,-0.4,0,0.5,-9.15,31.0810810810811,0,Predicted,GCA_000987925.1_346,0,1,398,1,FALSE,0,0,0,0,0,1,1
